"Year","Week","Offense","n","Date","Month","rollingavg","ytd","monthly_n"
2018,48,"Burglary",248,2018-11-26,11,11770,10809,890
2018,48,"Fel. Assault",345,2018-11-26,11,20190,18845,1386
2018,48,"G.L.A.",91,2018-11-26,11,5466,5042,390
2018,48,"Gr. Larceny",959,2018-11-26,11,43288,39967,3444
2018,48,"Misd. Assault",1005,2018-11-26,11,52898,49272,3725
2018,48,"Petit Larceny",1836,2018-11-26,11,85696,79398,6760
2018,48,"Rape",32,2018-11-26,11,1577,1480,115
2018,48,"Robbery",263,2018-11-26,11,13063,11966,985
2019,48,"Burglary",233,2019-12-02,12,10843,9926,1157
2019,48,"Fel. Assault",408,2019-12-02,12,20921,19426,1793
2019,48,"G.L.A.",96,2019-12-02,12,5302,4950,526
2019,48,"Gr. Larceny",816,2019-12-02,12,43042,39559,4259
2019,48,"Misd. Assault",958,2019-12-02,12,52469,48788,4672
2019,48,"Murder",1,2019-12-02,12,304,284,16
2019,48,"Petit Larceny",1638,2019-12-02,12,87978,81332,9069
2019,48,"Rape",45,2019-12-02,12,1636,1527,114
2019,48,"Robbery",232,2019-12-02,12,13222,12267,1365
2020,48,"Burglary",326,2020-11-30,11,15229,14305,1601
2020,48,"Fel. Assault",416,2020-11-30,11,20676,19291,1947
2020,48,"G.L.A.",187,2020-11-30,11,8774,8344,1088
2020,48,"Gr. Larceny",751,2020-11-30,11,36420,32977,3764
2020,48,"Misd. Assault",838,2020-11-30,11,43867,40153,4092
2020,48,"Murder",2,2020-11-30,11,438,423,39
2020,48,"Petit Larceny",1731,2020-11-30,11,82866,75435,8307
2020,48,"Rape",29,2020-11-30,11,1261,1192,122
2020,48,"Robbery",274,2020-11-30,11,13178,12045,1351
2021,48,"Burglary",313,2021-11-29,11,12869,11616,1546
2021,48,"Fel. Assault",430,2021-11-29,11,22768,21335,2331
2021,48,"G.L.A.",206,2021-11-29,11,10166,9473,1154
2021,48,"Gr. Larceny",1466,2021-11-29,11,39875,37350,6353
2021,48,"Misd. Assault",929,2021-11-29,11,47441,44416,5041
2021,48,"Murder",10,2021-11-29,11,461,432,35
2021,48,"Petit Larceny",2219,2021-11-29,11,85957,79419,10109
2021,48,"Rape",31,2021-11-29,11,1274,1193,129
2021,48,"Robbery",328,2021-11-29,11,13645,12587,1703
2022,48,"Burglary",305,2022-11-28,11,15816,14597,1183
2022,48,"Fel. Assault",452,2022-11-28,11,25991,24306,1866
2022,48,"G.L.A.",290,2022-11-28,11,13492,12570,1080
2022,48,"Gr. Larceny",998,2022-11-28,11,51853,47178,3890
2022,48,"Misd. Assault",890,2022-11-28,11,54851,51050,3929
2022,48,"Murder",6,2022-11-28,11,438,395,27
2022,48,"Petit Larceny",2363,2022-11-28,11,115092,107443,9051
2022,48,"Rape",31,2022-11-28,11,1347,1264,89
2022,48,"Robbery",309,2022-11-28,11,17448,16224,1385
2023,48,"Burglary",248,2023-11-27,11,13812,12640,1016
2023,48,"Fel. Assault",481,2023-11-27,11,27528,25720,1975
2023,48,"G.L.A.",276,2023-11-27,11,15693,14520,1118
2023,48,"Gr. Larceny",936,2023-11-27,11,48409,44684,3412
2023,48,"Misd. Assault",980,2023-11-27,11,57210,53503,4328
2023,48,"Murder",13,2023-11-27,11,383,343,29
2023,48,"Petit Larceny",2064,2023-11-27,11,108389,100189,7977
2023,48,"Rape",19,2023-11-27,11,1100,1027,70
2023,48,"Robbery",304,2023-11-27,11,16569,15412,1296
2024,48,"Burglary",229,2024-11-25,11,12531,11595,947
2024,48,"Fel. Assault",470,2024-11-25,11,28426,26579,1935
2024,48,"G.L.A.",235,2024-11-25,11,14272,13195,1080
2024,48,"Gr. Larceny",765,2024-11-25,11,45285,42104,3437
2024,48,"Misd. Assault",906,2024-11-25,11,58963,54653,3530
2024,48,"Murder",1,2024-11-25,11,311,292,22
2024,48,"Petit Larceny",1987,2024-11-25,11,105944,98623,8784
2024,48,"Rape",24,2024-11-25,11,1315,1243,137
2024,48,"Robbery",269,2024-11-25,11,16665,15265,1141
2025,48,"Murder",2,2025-12-01,12,248,215,14
2025,48,"Rape",33,2025-12-01,12,1924,1729,178
2025,48,"Robbery",242,2025-12-01,12,14401,12842,1142
2025,48,"Fel. Assault",490,2025-12-01,12,27363,24429,2458
2025,48,"Burglary",234,2025-12-01,12,11428,10077,1068
2025,48,"Gr. Larceny",920,2025-12-01,12,45970,41232,4085
2025,48,"G.L.A.",226,2025-12-01,12,13522,12151,1098
2025,48,"Petit Larceny",2089,2025-12-01,12,106645,94306,9660
2025,48,"Misd. Assault",805,2025-12-01,12,46515,41435,4077
2006,49,"Burglary",431,2006-12-04,12,NA,21566,1829
2006,49,"Fel. Assault",283,2006-12-04,12,NA,16106,1141
2006,49,"G.L.A.",287,2006-12-04,12,NA,14993,1133
2006,49,"Gr. Larceny",918,2006-12-04,12,NA,43325,3662
2006,49,"Misd. Assault",834,2006-12-04,12,NA,48852,3394
2006,49,"Murder",11,2006-12-04,12,NA,523,54
2006,49,"Petit Larceny",1534,2006-12-04,12,NA,75391,6065
2006,49,"Rape",22,2006-12-04,12,NA,1456,97
2006,49,"Robbery",447,2006-12-04,12,NA,21412,1896
2007,49,"Burglary",425,2007-12-03,12,21654,20256,1743
2007,49,"Fel. Assault",293,2007-12-03,12,17217,16359,1208
2007,49,"G.L.A.",253,2007-12-03,12,13139,12293,1053
2007,49,"Gr. Larceny",955,2007-12-03,12,44384,41640,3746
2007,49,"Misd. Assault",834,2007-12-03,12,51015,48455,3315
2007,49,"Murder",9,2007-12-03,12,495,452,43
2007,49,"Petit Larceny",1518,2007-12-03,12,79525,74994,6071
2007,49,"Rape",19,2007-12-03,12,1300,1225,93
2007,49,"Robbery",451,2007-12-03,12,21395,19946,1840
2008,49,"Burglary",442,2008-12-08,12,20669,19351,2062
2008,49,"Fel. Assault",257,2008-12-08,12,16256,15341,1381
2008,49,"G.L.A.",221,2008-12-08,12,12523,11723,1133
2008,49,"Gr. Larceny",819,2008-12-08,12,43773,40982,4270
2008,49,"Misd. Assault",847,2008-12-08,12,50083,47602,4198
2008,49,"Murder",7,2008-12-08,12,518,484,41
2008,49,"Petit Larceny",1538,2008-12-08,12,82520,77967,7734
2008,49,"Rape",17,2008-12-08,12,1324,1250,102
2008,49,"Robbery",439,2008-12-08,12,22243,20854,2284
2009,49,"Burglary",438,2009-12-07,12,19311,18075,1727
2009,49,"Fel. Assault",278,2009-12-07,12,16815,15948,1053
2009,49,"G.L.A.",203,2009-12-07,12,10674,9990,800
2009,49,"Gr. Larceny",812,2009-12-07,12,39167,36597,3086
2009,49,"Misd. Assault",872,2009-12-07,12,49987,47543,3385
2009,49,"Murder",7,2009-12-07,12,447,422,38
2009,49,"Petit Larceny",1469,2009-12-07,12,80844,76195,5747
2009,49,"Rape",23,2009-12-07,12,1220,1174,81
2009,49,"Robbery",418,2009-12-07,12,18830,17423,1526
2010,49,"Burglary",338,2010-12-06,12,18925,17636,1341
2010,49,"Fel. Assault",298,2010-12-06,12,17025,16250,1140
2010,49,"G.L.A.",210,2010-12-06,12,10338,9741,736
2010,49,"Gr. Larceny",797,2010-12-06,12,37976,35702,3053
2010,49,"Misd. Assault",889,2010-12-06,12,52606,50093,3346
2010,49,"Murder",7,2010-12-06,12,535,504,32
2010,49,"Petit Larceny",1364,2010-12-06,12,81488,77210,5414
2010,49,"Rape",26,2010-12-06,12,1443,1385,75
2010,49,"Robbery",381,2010-12-06,12,19519,18411,1516
2011,49,"Burglary",417,2011-12-05,12,18584,17581,1637
2011,49,"Fel. Assault",342,2011-12-05,12,18418,17576,1247
2011,49,"G.L.A.",143,2011-12-05,12,9233,8707,706
2011,49,"Gr. Larceny",785,2011-12-05,12,38641,36385,3199
2011,49,"Misd. Assault",863,2011-12-05,12,50580,48123,3471
2011,49,"Murder",7,2011-12-05,12,492,467,34
2011,49,"Petit Larceny",1517,2011-12-05,12,80357,76307,6195
2011,49,"Rape",28,2011-12-05,12,1456,1407,78
2011,49,"Robbery",394,2011-12-05,12,19601,18466,1648
2012,49,"Burglary",396,2012-12-03,12,19302,18082,1536
2012,49,"Fel. Assault",311,2012-12-03,12,19375,18470,1309
2012,49,"G.L.A.",152,2012-12-03,12,8157,7594,586
2012,49,"Gr. Larceny",881,2012-12-03,12,42550,40136,3521
2012,49,"Misd. Assault",919,2012-12-03,12,54134,51526,3653
2012,49,"Murder",7,2012-12-03,12,418,391,30
2012,49,"Petit Larceny",1570,2012-12-03,12,82828,78150,6224
2012,49,"Rape",26,2012-12-03,12,1459,1409,85
2012,49,"Robbery",391,2012-12-03,12,20065,18811,1619
2013,49,"Burglary",384,2013-12-09,12,17421,16281,1831
2013,49,"Fel. Assault",349,2013-12-09,12,20200,19202,1922
2013,49,"G.L.A.",149,2013-12-09,12,7338,6904,727
2013,49,"Gr. Larceny",957,2013-12-09,12,45276,42636,4682
2013,49,"Misd. Assault",976,2013-12-09,12,53223,50489,4930
2013,49,"Murder",5,2013-12-09,12,332,309,25
2013,49,"Petit Larceny",1622,2013-12-09,12,85010,80356,7782
2013,49,"Rape",22,2013-12-09,12,1423,1364,112
2013,49,"Robbery",367,2013-12-09,12,19198,17970,1845
2014,49,"Burglary",325,2014-12-08,12,16905,15808,1611
2014,49,"Fel. Assault",317,2014-12-08,12,20374,19211,1668
2014,49,"G.L.A.",150,2014-12-08,12,7617,7181,721
2014,49,"Gr. Larceny",819,2014-12-08,12,44544,41736,4209
2014,49,"Misd. Assault",885,2014-12-08,12,54072,51128,4357
2014,49,"Murder",8,2014-12-08,12,327,314,37
2014,49,"Petit Larceny",1408,2014-12-08,12,85121,80475,7375
2014,49,"Rape",21,2014-12-08,12,1360,1292,116
2014,49,"Robbery",309,2014-12-08,12,16570,15464,1662
2015,49,"Burglary",265,2015-12-07,12,15162,14183,1184
2015,49,"Fel. Assault",353,2015-12-07,12,20247,19242,1493
2015,49,"G.L.A.",105,2015-12-07,12,7385,6922,481
2015,49,"Gr. Larceny",932,2015-12-07,12,43879,41358,3723
2015,49,"Misd. Assault",945,2015-12-07,12,51763,49188,3864
2015,49,"Murder",6,2015-12-07,12,358,329,22
2015,49,"Petit Larceny",1540,2015-12-07,12,81135,76665,6382
2015,49,"Rape",29,2015-12-07,12,1454,1388,103
2015,49,"Robbery",353,2015-12-07,12,16912,15845,1425
2016,49,"Burglary",248,2016-12-05,12,13084,12165,1027
2016,49,"Fel. Assault",354,2016-12-05,12,20852,19712,1425
2016,49,"G.L.A.",107,2016-12-05,12,6409,6033,372
2016,49,"Gr. Larceny",901,2016-12-05,12,44510,41719,3556
2016,49,"Misd. Assault",950,2016-12-05,12,52309,49390,3640
2016,49,"Murder",4,2016-12-05,12,335,313,21
2016,49,"Petit Larceny",1635,2016-12-05,12,81144,76302,6191
2016,49,"Rape",18,2016-12-05,12,1456,1382,97
2016,49,"Robbery",328,2016-12-05,12,15607,14535,1214
2017,49,"Burglary",252,2017-12-04,12,12183,11404,961
2017,49,"Fel. Assault",337,2017-12-04,12,20176,19105,1345
2017,49,"G.L.A.",108,2017-12-04,12,5598,5333,424
2017,49,"Gr. Larceny",882,2017-12-04,12,43329,40674,3321
2017,49,"Misd. Assault",922,2017-12-04,12,51296,48606,3626
2017,49,"Murder",3,2017-12-04,12,273,256,24
2017,49,"Petit Larceny",1729,2017-12-04,12,83386,78830,6298
2017,49,"Rape",25,2017-12-04,12,1493,1414,97
2017,49,"Robbery",273,2017-12-04,12,14028,13142,1097
2018,49,"Burglary",191,2018-12-03,12,11709,11000,917
2018,49,"Fel. Assault",368,2018-12-03,12,20221,19213,1495
2018,49,"G.L.A.",86,2018-12-03,12,5444,5128,352
2018,49,"Gr. Larceny",951,2018-12-03,12,43357,40918,3483
2018,49,"Misd. Assault",976,2018-12-03,12,52952,50248,3681
2018,49,"Murder",5,2018-12-03,12,307,283,20
2018,49,"Petit Larceny",1735,2018-12-03,12,85702,81133,6646
2018,49,"Rape",25,2018-12-03,12,1577,1505,109
2018,49,"Robbery",242,2018-12-03,12,13032,12208,955
2019,49,"Burglary",214,2019-12-09,12,10866,10140,1157
2019,49,"Fel. Assault",353,2019-12-09,12,20906,19779,1793
2019,49,"G.L.A.",102,2019-12-09,12,5318,5052,526
2019,49,"Gr. Larceny",899,2019-12-09,12,42990,40458,4259
2019,49,"Misd. Assault",961,2019-12-09,12,52454,49749,4672
2019,49,"Murder",5,2019-12-09,12,304,289,16
2019,49,"Petit Larceny",1903,2019-12-09,12,88146,83235,9069
2019,49,"Rape",21,2019-12-09,12,1632,1548,114
2019,49,"Robbery",290,2019-12-09,12,13270,12557,1365
2020,49,"Burglary",297,2020-12-07,12,15312,14602,1253
2020,49,"Fel. Assault",352,2020-12-07,12,20675,19643,1433
2020,49,"G.L.A.",201,2020-12-07,12,8873,8545,693
2020,49,"Gr. Larceny",674,2020-12-07,12,36195,33651,2525
2020,49,"Misd. Assault",762,2020-12-07,12,43668,40915,3025
2020,49,"Murder",4,2020-12-07,12,437,427,29
2020,49,"Petit Larceny",1729,2020-12-07,12,82692,77164,6538
2020,49,"Rape",22,2020-12-07,12,1262,1214,81
2020,49,"Robbery",265,2020-12-07,12,13153,12310,1058
2021,49,"Burglary",281,2021-12-06,12,12853,11897,1219
2021,49,"Fel. Assault",450,2021-12-06,12,22866,21785,1685
2021,49,"G.L.A.",227,2021-12-06,12,10192,9700,922
2021,49,"Gr. Larceny",1250,2021-12-06,12,40451,38600,4675
2021,49,"Misd. Assault",1032,2021-12-06,12,47711,45448,3801
2021,49,"Murder",10,2021-12-06,12,467,442,43
2021,49,"Petit Larceny",2026,2021-12-06,12,86254,81445,7649
2021,49,"Rape",22,2021-12-06,12,1274,1215,83
2021,49,"Robbery",320,2021-12-06,12,13700,12907,1224
2022,49,"Burglary",312,2022-12-05,12,15847,14909,1172
2022,49,"Fel. Assault",472,2022-12-05,12,26013,24778,1808
2022,49,"G.L.A.",295,2022-12-05,12,13560,12865,1173
2022,49,"Gr. Larceny",1004,2022-12-05,12,51607,48182,3725
2022,49,"Misd. Assault",954,2022-12-05,12,54773,52004,3707
2022,49,"Murder",10,2022-12-05,12,438,405,34
2022,49,"Petit Larceny",2231,2022-12-05,12,115297,109674,8200
2022,49,"Rape",20,2022-12-05,12,1345,1284,73
2022,49,"Robbery",312,2022-12-05,12,17440,16536,1157
2023,49,"Burglary",218,2023-12-04,12,13718,12858,936
2023,49,"Fel. Assault",450,2023-12-04,12,27506,26170,1847
2023,49,"G.L.A.",251,2023-12-04,12,15649,14771,1077
2023,49,"Gr. Larceny",898,2023-12-04,12,48303,45582,3181
2023,49,"Misd. Assault",1095,2023-12-04,12,57351,54598,4310
2023,49,"Murder",10,2023-12-04,12,387,353,19
2023,49,"Petit Larceny",2070,2023-12-04,12,108228,102259,7321
2023,49,"Rape",18,2023-12-04,12,1098,1045,72
2023,49,"Robbery",358,2023-12-04,12,16615,15770,1400
2024,49,"Burglary",195,2024-12-02,12,12508,11790,863
2024,49,"Fel. Assault",479,2024-12-02,12,28455,27058,1993
2024,49,"G.L.A.",197,2024-12-02,12,14218,13392,857
2024,49,"Gr. Larceny",886,2024-12-02,12,45273,42990,3081
2024,49,"Misd. Assault",839,2024-12-02,12,58707,55492,3277
2024,49,"Murder",5,2024-12-02,12,306,297,21
2024,49,"Petit Larceny",2226,2024-12-02,12,106100,100849,8035
2024,49,"Rape",37,2024-12-02,12,1334,1280,134
2024,49,"Robbery",278,2024-12-02,12,16585,15543,1025
2025,49,"Murder",3,2025-12-08,12,240,218,14
2025,49,"Rape",40,2025-12-08,12,1927,1769,178
2025,49,"Robbery",234,2025-12-08,12,14370,13076,1142
2025,49,"Fel. Assault",437,2025-12-08,12,27329,24866,2458
2025,49,"Burglary",208,2025-12-08,12,11377,10285,1068
2025,49,"Gr. Larceny",836,2025-12-08,12,45914,42068,4085
2025,49,"G.L.A.",255,2025-12-08,12,13498,12406,1098
2025,49,"Petit Larceny",2028,2025-12-08,12,106356,96334,9660
2025,49,"Misd. Assault",772,2025-12-08,12,46390,42207,4077
2006,50,"Burglary",460,2006-12-11,12,NA,22026,1829
2006,50,"Fel. Assault",267,2006-12-11,12,NA,16373,1141
2006,50,"G.L.A.",291,2006-12-11,12,NA,15284,1133
2006,50,"Gr. Larceny",1013,2006-12-11,12,NA,44338,3662
2006,50,"Misd. Assault",898,2006-12-11,12,NA,49750,3394
2006,50,"Murder",15,2006-12-11,12,NA,538,54
2006,50,"Petit Larceny",1606,2006-12-11,12,NA,76997,6065
2006,50,"Rape",25,2006-12-11,12,NA,1481,97
2006,50,"Robbery",483,2006-12-11,12,NA,21895,1896
2007,50,"Burglary",450,2007-12-10,12,21644,20706,1743
2007,50,"Fel. Assault",293,2007-12-10,12,17243,16652,1208
2007,50,"G.L.A.",284,2007-12-10,12,13132,12577,1053
2007,50,"Gr. Larceny",1000,2007-12-10,12,44371,42640,3746
2007,50,"Misd. Assault",787,2007-12-10,12,50904,49242,3315
2007,50,"Murder",3,2007-12-10,12,483,455,43
2007,50,"Petit Larceny",1551,2007-12-10,12,79470,76545,6071
2007,50,"Rape",31,2007-12-10,12,1306,1256,93
2007,50,"Robbery",433,2007-12-10,12,21345,20379,1840
2008,50,"Burglary",443,2008-12-15,12,20662,19794,2062
2008,50,"Fel. Assault",269,2008-12-15,12,16232,15610,1381
2008,50,"G.L.A.",241,2008-12-15,12,12480,11964,1133
2008,50,"Gr. Larceny",932,2008-12-15,12,43705,41914,4270
2008,50,"Misd. Assault",865,2008-12-15,12,50161,48467,4198
2008,50,"Murder",3,2008-12-15,12,518,487,41
2008,50,"Petit Larceny",1640,2008-12-15,12,82609,79607,7734
2008,50,"Rape",17,2008-12-15,12,1310,1267,102
2008,50,"Robbery",464,2008-12-15,12,22274,21318,2284
2009,50,"Burglary",473,2009-12-14,12,19341,18548,1727
2009,50,"Fel. Assault",249,2009-12-14,12,16795,16197,1053
2009,50,"G.L.A.",198,2009-12-14,12,10631,10188,800
2009,50,"Gr. Larceny",868,2009-12-14,12,39103,37465,3086
2009,50,"Misd. Assault",881,2009-12-14,12,50003,48424,3385
2009,50,"Murder",7,2009-12-14,12,451,429,38
2009,50,"Petit Larceny",1473,2009-12-14,12,80677,77668,5747
2009,50,"Rape",23,2009-12-14,12,1226,1197,81
2009,50,"Robbery",382,2009-12-14,12,18748,17805,1526
2010,50,"Burglary",358,2010-12-13,12,18810,17994,1341
2010,50,"Fel. Assault",297,2010-12-13,12,17073,16547,1140
2010,50,"G.L.A.",202,2010-12-13,12,10342,9943,736
2010,50,"Gr. Larceny",811,2010-12-13,12,37919,36513,3053
2010,50,"Misd. Assault",856,2010-12-13,12,52581,50949,3346
2010,50,"Murder",8,2010-12-13,12,536,512,32
2010,50,"Petit Larceny",1502,2010-12-13,12,81517,78712,5414
2010,50,"Rape",23,2010-12-13,12,1443,1408,75
2010,50,"Robbery",406,2010-12-13,12,19543,18817,1516
2011,50,"Burglary",419,2011-12-12,12,18645,18000,1637
2011,50,"Fel. Assault",315,2011-12-12,12,18436,17891,1247
2011,50,"G.L.A.",205,2011-12-12,12,9236,8912,706
2011,50,"Gr. Larceny",856,2011-12-12,12,38686,37241,3199
2011,50,"Misd. Assault",882,2011-12-12,12,50606,49005,3471
2011,50,"Murder",11,2011-12-12,12,495,478,34
2011,50,"Petit Larceny",1603,2011-12-12,12,80458,77910,6195
2011,50,"Rape",17,2011-12-12,12,1450,1424,78
2011,50,"Robbery",422,2011-12-12,12,19617,18888,1648
2012,50,"Burglary",404,2012-12-10,12,19287,18486,1536
2012,50,"Fel. Assault",358,2012-12-10,12,19418,18828,1309
2012,50,"G.L.A.",134,2012-12-10,12,8086,7728,586
2012,50,"Gr. Larceny",964,2012-12-10,12,42658,41100,3521
2012,50,"Misd. Assault",918,2012-12-10,12,54170,52444,3653
2012,50,"Murder",7,2012-12-10,12,414,398,30
2012,50,"Petit Larceny",1619,2012-12-10,12,82844,79769,6224
2012,50,"Rape",21,2012-12-10,12,1463,1430,85
2012,50,"Robbery",449,2012-12-10,12,20092,19260,1619
2013,50,"Burglary",364,2013-12-16,12,17381,16645,1831
2013,50,"Fel. Assault",339,2013-12-16,12,20181,19541,1922
2013,50,"G.L.A.",137,2013-12-16,12,7341,7041,727
2013,50,"Gr. Larceny",1018,2013-12-16,12,45330,43654,4682
2013,50,"Misd. Assault",905,2013-12-16,12,53210,51394,4930
2013,50,"Murder",2,2013-12-16,12,327,311,25
2013,50,"Petit Larceny",1483,2013-12-16,12,84874,81839,7782
2013,50,"Rape",29,2013-12-16,12,1431,1393,112
2013,50,"Robbery",370,2013-12-16,12,19119,18340,1845
2014,50,"Burglary",316,2014-12-15,12,16857,16124,1611
2014,50,"Fel. Assault",348,2014-12-15,12,20383,19559,1668
2014,50,"G.L.A.",143,2014-12-15,12,7623,7324,721
2014,50,"Gr. Larceny",900,2014-12-15,12,44426,42636,4209
2014,50,"Misd. Assault",958,2014-12-15,12,54125,52086,4357
2014,50,"Murder",3,2014-12-15,12,328,317,37
2014,50,"Petit Larceny",1632,2014-12-15,12,85270,82107,7375
2014,50,"Rape",21,2014-12-15,12,1352,1313,116
2014,50,"Robbery",353,2014-12-15,12,16553,15817,1662
2015,50,"Burglary",323,2015-12-14,12,15169,14506,1184
2015,50,"Fel. Assault",415,2015-12-14,12,20314,19657,1493
2015,50,"G.L.A.",124,2015-12-14,12,7366,7046,481
2015,50,"Gr. Larceny",1020,2015-12-14,12,43999,42378,3723
2015,50,"Misd. Assault",1015,2015-12-14,12,51820,50203,3864
2015,50,"Murder",6,2015-12-14,12,356,335,22
2015,50,"Petit Larceny",1702,2015-12-14,12,81205,78367,6382
2015,50,"Rape",30,2015-12-14,12,1463,1418,103
2015,50,"Robbery",396,2015-12-14,12,16955,16241,1425
2016,50,"Burglary",268,2016-12-12,12,13029,12433,1027
2016,50,"Fel. Assault",379,2016-12-12,12,20816,20091,1425
2016,50,"G.L.A.",88,2016-12-12,12,6373,6121,372
2016,50,"Gr. Larceny",954,2016-12-12,12,44444,42673,3556
2016,50,"Misd. Assault",885,2016-12-12,12,52179,50275,3640
2016,50,"Murder",7,2016-12-12,12,336,320,21
2016,50,"Petit Larceny",1496,2016-12-12,12,80938,77798,6191
2016,50,"Rape",27,2016-12-12,12,1453,1409,97
2016,50,"Robbery",304,2016-12-12,12,15515,14839,1214
2017,50,"Burglary",242,2017-12-11,12,12157,11646,961
2017,50,"Fel. Assault",334,2017-12-11,12,20131,19439,1345
2017,50,"G.L.A.",80,2017-12-11,12,5590,5413,424
2017,50,"Gr. Larceny",882,2017-12-11,12,43257,41556,3321
2017,50,"Misd. Assault",908,2017-12-11,12,51319,49514,3626
2017,50,"Murder",11,2017-12-11,12,277,267,24
2017,50,"Petit Larceny",1587,2017-12-11,12,83477,80417,6298
2017,50,"Rape",23,2017-12-11,12,1489,1437,97
2017,50,"Robbery",284,2017-12-11,12,14008,13426,1097
2018,50,"Burglary",252,2018-12-10,12,11719,11252,917
2018,50,"Fel. Assault",356,2018-12-10,12,20243,19569,1495
2018,50,"G.L.A.",69,2018-12-10,12,5433,5197,352
2018,50,"Gr. Larceny",896,2018-12-10,12,43371,41814,3483
2018,50,"Misd. Assault",946,2018-12-10,12,52990,51194,3681
2018,50,"Murder",6,2018-12-10,12,310,289,20
2018,50,"Petit Larceny",1738,2018-12-10,12,85853,82871,6646
2018,50,"Rape",33,2018-12-10,12,1587,1538,109
2018,50,"Robbery",224,2018-12-10,12,12972,12432,955
2019,50,"Burglary",241,2019-12-16,12,10855,10381,1157
2019,50,"Fel. Assault",348,2019-12-16,12,20898,20127,1793
2019,50,"G.L.A.",109,2019-12-16,12,5358,5161,526
2019,50,"Gr. Larceny",913,2019-12-16,12,43007,41371,4259
2019,50,"Misd. Assault",984,2019-12-16,12,52492,50733,4672
2019,50,"Murder",4,2019-12-16,12,302,293,16
2019,50,"Petit Larceny",1965,2019-12-16,12,88373,85200,9069
2019,50,"Rape",20,2019-12-16,12,1619,1568,114
2019,50,"Robbery",274,2019-12-16,12,13320,12831,1365
2020,50,"Burglary",336,2020-12-14,12,15407,14938,1253
2020,50,"Fel. Assault",387,2020-12-14,12,20714,20030,1433
2020,50,"G.L.A.",194,2020-12-14,12,8958,8739,693
2020,50,"Gr. Larceny",689,2020-12-14,12,35971,34340,2525
2020,50,"Misd. Assault",745,2020-12-14,12,43429,41660,3025
2020,50,"Murder",8,2020-12-14,12,441,435,29
2020,50,"Petit Larceny",1748,2020-12-14,12,82475,78912,6538
2020,50,"Rape",20,2020-12-14,12,1262,1234,81
2020,50,"Robbery",292,2020-12-14,12,13171,12602,1058
2021,50,"Burglary",297,2021-12-13,12,12814,12194,1219
2021,50,"Fel. Assault",454,2021-12-13,12,22933,22239,1685
2021,50,"G.L.A.",248,2021-12-13,12,10246,9948,922
2021,50,"Gr. Larceny",1309,2021-12-13,12,41071,39909,4675
2021,50,"Misd. Assault",1031,2021-12-13,12,47997,46479,3801
2021,50,"Murder",13,2021-12-13,12,472,455,43
2021,50,"Petit Larceny",2063,2021-12-13,12,86569,83508,7649
2021,50,"Rape",24,2021-12-13,12,1278,1239,83
2021,50,"Robbery",319,2021-12-13,12,13727,13226,1224
2022,50,"Burglary",277,2022-12-12,12,15827,15186,1172
2022,50,"Fel. Assault",422,2022-12-12,12,25981,25200,1808
2022,50,"G.L.A.",265,2022-12-12,12,13577,13130,1173
2022,50,"Gr. Larceny",913,2022-12-12,12,51211,49095,3725
2022,50,"Misd. Assault",903,2022-12-12,12,54645,52907,3707
2022,50,"Murder",7,2022-12-12,12,432,412,34
2022,50,"Petit Larceny",2190,2022-12-12,12,115424,111864,8200
2022,50,"Rape",20,2022-12-12,12,1341,1304,73
2022,50,"Robbery",295,2022-12-12,12,17416,16831,1157
2023,50,"Burglary",231,2023-12-11,12,13672,13089,936
2023,50,"Fel. Assault",444,2023-12-11,12,27528,26614,1847
2023,50,"G.L.A.",300,2023-12-11,12,15684,15071,1077
2023,50,"Gr. Larceny",840,2023-12-11,12,48230,46422,3181
